Linux 3.10.0-957.1.3.el7.x86_64 (perf48.perf.lab.eng.bos.redhat.com) 	03/19/19 	_x86_64_	(24 CPU)

21:54:46        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
21:54:51        all      4.14      0.00      0.05      0.00      0.00      0.00      0.00      0.00      0.00     95.81
21:54:51          0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51          1     99.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
21:54:51          2      0.20      0.00      0.20      0.00      0.00      0.00      0.00      0.00      0.00     99.60
21:54:51          3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51          4      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51          5      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51          6      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51          7      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51          8      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51          9      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         10      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         11      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         12      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         13      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         14      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         15      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         16      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         17      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         18      0.20      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.80
21:54:51         19      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         20      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         21      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         22      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
21:54:51         23      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00

21:54:46       proc/s   cswch/s
21:55:06           22      0.00
21:55:06           23      0.00
21:55:06           24      0.00
21:55:06           25      0.00
21:55:06           26      0.00
21:55:06           27      0.00
21:55:06           28      0.20
21:55:06           29      0.00
21:55:06           30      0.00
21:55:06           31      0.60
21:55:06           32      2.20
21:55:06           33      0.80
21:55:06           34      0.00
21:55:06           35      0.00
21:55:06           36      0.00
21:55:06           37      0.40
21:55:06           38      0.00
21:55:06           39      0.00
21:55:06           40      0.00
21:55:06           41      0.40
21:55:06           42      0.00
21:55:06           43      0.00
21:55:06           44      0.00
21:55:06           45      0.40
21:55:06           46      0.40
21:55:06           47      0.40
21:55:06           48      0.40
21:55:06           49      0.40
21:55:06           50      0.40
21:55:06           51      0.40
21:55:06           52      0.40
21:55:06           53      0.40
21:55:06           54      0.40
21:55:06           55      0.40
21:55:06           56      0.40
21:55:06           57      0.40
21:55:06           58      0.40
21:55:06           59      0.40
21:55:06           60      0.40
21:55:06           61      0.40
21:55:06           62      0.40
21:55:06           63      0.40
21:55:06           64      0.40
21:55:06           65      0.40
21:55:06           66      0.40
21:55:06           67      0.40
21:55:06           68      0.40
21:55:06           69      0.00
21:55:06           70      0.00
21:55:06           71      0.40
21:55:06           72      0.40
21:55:06           73      0.40
21:55:06           74      0.40
21:55:06           75      0.40
21:55:06           76      0.40
21:55:06           77      0.40
21:55:06           78      0.40
21:55:06           79      0.40
21:55:06           80      0.40
21:55:06           81      0.40
21:55:06           82      0.40
21:55:06           83      0.40
21:55:06           84      0.40
21:55:06           85      0.40
21:55:06           86      0.40
21:55:06           87      0.40
21:55:06           88      0.40
21:55:06           89      0.40
21:55:06           90      0.40
21:55:06           91      0.40
21:55:06           92      0.40
21:55:06           93      0.40
21:55:06           94      0.40
21:55:06           95      0.00
21:55:06           96      0.00
21:55:06           97      0.40
21:55:06           98      0.40
21:55:06           99      0.40
21:55:06          100      0.40
21:55:06          101      0.40
21:55:06          102      0.40
21:55:06          103      0.40
21:55:06          104      0.40
21:55:06          105      0.40
21:55:06          106      0.40
21:55:06          107      0.40
21:55:06          108      0.40
21:55:06          109      0.40
21:55:06          110      0.40
21:55:06          111      0.40
21:55:06          112      0.40
21:55:06          113      0.40
21:55:06          114      0.40
21:55:06          115      0.40
21:55:06          116      0.40
21:55:06          117      0.40
21:55:06          118      0.40
21:55:06          119      0.40
21:55:06          120      0.40
21:55:06          121      0.00
21:55:06          122      0.00
21:55:06          123      0.40
21:55:06          124      0.40
21:55:06          125      0.40
21:55:06          126      1.60
21:55:06          127      0.40
21:55:06          128      0.40
21:55:06          129      0.40
21:55:06          130      0.40
21:55:06          131      0.40
21:55:06          132      0.40
21:55:06          133      0.40
21:55:06          134      0.40
21:55:06          135      0.40
21:55:06          136      0.40
21:55:06          137      0.40
21:55:06          138      0.40
21:55:06          139      0.40
21:55:06          140      0.40
21:55:06          141      0.40
21:55:06          142      0.40
21:55:06          143      0.40
21:55:06          144      0.40
21:55:06          145      0.40
21:55:06          146      0.40
21:55:06          147      0.00
21:55:06          148      3.60
21:55:06          149      4.20
21:55:06          150      1.40
21:55:06          151      3.60
21:55:06          152     10.40
21:55:06          153      1.00
21:55:06          154      2.00
21:55:06          155      3.20
21:55:06          156      0.00
21:55:06          157      0.00
21:55:06          158      0.00
21:55:06          159      0.00
21:55:06          160      0.00
21:55:06          161      0.00
21:55:06          162      0.00
21:55:06          163      0.00
21:55:06          164      0.00
21:55:06          165      0.00
21:55:06          166      0.00
21:55:06          167      0.00
21:55:06          168      0.00
21:55:06          169      0.00
21:55:06          170      0.00
21:55:06          171      0.00
21:55:06          172      0.00
21:55:06          173      0.00
21:55:06          174      0.00
21:55:06          175      0.00
21:55:06          176      0.00
21:55:06          177      0.00
21:55:06          178      0.00
21:55:06          179      0.00
21:55:06          180      0.00
21:55:06          181      0.00
21:55:06          182      0.00
21:55:06          183      0.00
21:55:06          184      0.00
21:55:06          185      0.00
21:55:06          186      0.00
21:55:06          187      0.00
21:55:06          188      0.00
21:55:06          189      0.00
21:55:06          190      0.00
21:55:06          191      0.00
21:55:06          192      0.00
21:55:06          193      0.00
21:55:06          194      0.00
21:55:06          195      0.00
21:55:06          196      0.00
21:55:06          197      0.00
21:55:06          198      0.00
21:55:06          199      0.00
21:55:06          200      0.00
21:55:06          201      0.00
21:55:06          202      0.00
21:55:06          203      0.00
21:55:06          204      0.00
21:55:06          205      0.00
21:55:06          206      0.00
21:55:06          207      0.00
21:55:06          208      0.00
21:55:06          209      0.00
21:55:06          210      0.00
21:55:06          211      0.00
21:55:06          212      0.00
21:55:06          213      0.00
21:55:06          214      0.00
21:55:06          215      0.00
21:55:06          216      0.00
21:55:06          217      0.00
21:55:06          218      0.00
21:55:06          219      0.00
21:55:06          220      0.00
21:55:06          221      0.00
21:55:06          222      0.00
21:55:06          223      0.00
21:55:06          224      0.00
21:55:06          225      0.00
21:55:06          226      0.00
21:55:06          227      0.00
21:55:06          228      0.00
21:55:06          229      0.00
21:55:06          230      0.00
21:55:06          231      0.00
21:55:06          232      0.00
21:55:06          233      0.00
21:55:06          234      0.00
21:55:06          235      0.00
21:55:06          236      0.00
21:55:06          237      0.00
21:55:06          238      0.00
21:55:06          239      0.00
21:55:06          240      0.00
21:55:06          241      0.00
21:55:06          242      0.00
21:55:06          243      0.00
21:55:06          244      0.00
21:55:06          245      0.00
21:55:06          246      0.00
21:55:06          247      0.00
21:55:06          248      0.00
21:55:06          249      0.00
21:55:06          250      0.00
21:55:06          251      0.00
21:55:06          252      0.00
21:55:06          253      0.00
21:55:06          254      0.00
21:55:06          255      0.00
21:55:06          256      0.00
21:55:06          257      0.00
21:55:06          258      0.00
21:55:06          259      0.00
21:55:06          260      0.00
21:55:06          261      0.00
21:55:06          262      0.00
21:55:06          263      0.00
21:55:06          264      0.00
21:55:06          265      0.00
21:55:06          266      0.00
21:55:06          267      0.00
21:55:06          268      0.00
21:55:06          269      0.00
21:55:06          270      0.00
21:55:06          271      0.00
21:55:06          272      0.00
21:55:06          273      0.00
21:55:06          274      0.00
21:55:06          275      0.00
21:55:06          276      0.00
21:55:06          277      0.00
21:55:06          278      0.00
21:55:06          279      0.00
21:55:06          280      0.00
21:55:06          281      0.00
21:55:06          282      0.00
21:55:06          283      0.00
21:55:06          284      0.00
21:55:06          285      0.00
21:55:06          286      0.00
21:55:06          287      0.00
21:55:06          288      0.00
21:55:06          289      0.00
21:55:06          290      0.00
21:55:06          291      0.00
21:55:06          292      0.00
21:55:06          293      0.00
21:55:06          294      0.00
21:55:06          295      0.00
21:55:06          296      0.00
21:55:06          297      0.00
21:55:06          298      0.00
21:55:06          299      0.00
21:55:06          300      0.00
21:55:06          301      0.00
21:55:06          302      0.00
21:55:06          303      0.00
21:55:06          304      0.00
21:55:06          305      0.00
21:55:06          306      0.00
21:55:06          307      0.00
21:55:06          308      0.00
21:55:06          309      0.00
21:55:06          310      0.00
21:55:06          311      0.00
21:55:06          312      0.00
21:55:06          313      0.00
21:55:06          314      0.00
21:55:06          315      0.00
21:55:06          316      0.00
21:55:06          317      0.00
21:55:06          318      0.00
21:55:06          319      0.00
21:55:06          320      0.00
21:55:06          321      0.00
21:55:06          322      0.00
21:55:06          323      0.00
21:55:06          324      0.00
21:55:06          325      0.00
21:55:06          326      0.00
21:55:06          327      0.00
21:55:06          328      0.00
21:55:06          329      0.00
21:55:06          330      0.00
21:55:06          331      0.00
21:55:06          332      0.00
21:55:06          333      0.00
21:55:06          334      0.00
21:55:06          335      0.00
21:55:06          336      0.00
21:55:06          337      0.00
21:55:06          338      0.00
21:55:06          339      0.00
21:55:06          340      0.00
21:55:06          341      0.00
21:55:06          342      0.00
21:55:06          343      0.00
21:55:06          344      0.00
21:55:06          345      0.00
21:55:06          346      0.00
21:55:06          347      0.00
21:55:06          348      0.00
21:55:06          349      0.00
21:55:06          350      0.00
21:55:06          351      0.00
21:55:06          352      0.00
21:55:06          353      0.00
21:55:06          354      0.00
21:55:06          355      0.00
21:55:06          356      0.00
21:55:06          357      0.00
21:55:06          358      0.00
21:55:06          359      0.00
21:55:06          360      0.00
21:55:06          361      0.00
21:55:06          362      0.00
21:55:06          363      0.00
21:55:06          364      0.00
21:55:06          365      0.00
21:55:06          366      0.00
21:55:06          367      0.00
21:55:06          368      0.00
21:55:06          369      0.00
21:55:06          370      0.00
21:55:06          371      0.00
21:55:06          372      0.00
21:55:06          373      0.00
21:55:06          374      0.00
21:55:06          375      0.00
21:55:06          376      0.00
21:55:06          377      0.00
21:55:06          378      0.00
21:55:06          379      0.00
21:55:06          380      0.00
21:55:06          381      0.00
21:55:06          382      0.00
21:55:06          383      0.00
21:55:06          384      0.00
21:55:06          385      0.00
21:55:06          386      0.00
21:55:06          387      0.00
21:55:06          388      0.00
21:55:06          389      0.00
21:55:06          390      0.00
21:55:06          391      0.00
21:55:06          392      0.00
21:55:06          393      0.00
21:55:06          394      0.00
21:55:06          395      0.00
21:55:06          396      0.00
21:55:06          397      0.00
21:55:06          398      0.00
21:55:06          399      0.00
21:55:06          400      0.00
21:55:06          401      0.00
21:55:06          402      0.00
21:55:06          403      0.00
21:55:06          404      0.00
21:55:06          405      0.00
21:55:06          406      0.00
21:55:06          407      0.00
21:55:06          408      0.00
21:55:06          409      0.00
21:55:06          410      0.00
21:55:06          411      0.00
21:55:06          412      0.00
21:55:06          413      0.00
21:55:06          414      0.00
21:55:06          415      0.00
21:55:06          416      0.00
21:55:06          417      0.00
21:55:06          418      0.00
21:55:06          419      0.00
21:55:06          420      0.00
21:55:06          421      0.00
21:55:06          422      0.00
21:55:06          423      0.00
21:55:06          424      0.00
21:55:06          425      0.00
21:55:06          426      0.00
21:55:06          427      0.00
21:55:06          428      0.00
21:55:06          429      0.00
21:55:06          430      0.00
21:55:06          431      0.00
21:55:06          432      0.00
21:55:06          433      0.00
21:55:06          434      0.00
21:55:06          435      0.00
21:55:06          436      0.00
21:55:06          437      0.00
21:55:06          438      0.00
21:55:06          439      0.00
21:55:06          440      0.00
21:55:06          441      0.00
21:55:06          442      0.00
21:55:06          443      0.00
21:55:06          444      0.00
21:55:06          445      0.00
21:55:06          446      0.00
21:55:06          447      0.00
21:55:06          448      0.00
21:55:06          449      0.00
21:55:06          450      0.00
21:55:06          451      0.00
21:55:06          452      0.00
21:55:06          453      0.00
21:55:06          454      0.00
21:55:06          455      0.00
21:55:06          456      0.00
21:55:06          457      0.00
21:55:06          458      0.00
21:55:06          459      0.00
21:55:06          460      0.00
21:55:06          461      0.00
21:55:06          462      0.00
21:55:06          463      0.00
21:55:06          464      0.00
21:55:06          465      0.00
21:55:06          466      0.00
21:55:06          467      0.00
21:55:06          468      0.00
21:55:06          469      0.00
21:55:06          470      0.00
21:55:06          471      0.00
21:55:06          472      0.00
21:55:06          473      0.00
21:55:06          474      0.00
21:55:06          475      0.00
21:55:06          476      0.00
21:55:06          477      0.00
21:55:06          478      0.00
21:55:06          479      0.00
21:55:06          480      0.00
21:55:06          481      0.00
21:55:06          482      0.00
21:55:06          483      0.00
21:55:06          484      0.00
21:55:06          485      0.00
21:55:06          486      0.00
21:55:06          487      0.00
21:55:06          488      0.00
21:55:06          489      0.00
21:55:06          490      0.00
21:55:06          491      0.00
21:55:06          492      0.00
21:55:06          493      0.00
21:55:06          494      0.00
21:55:06          495      0.00
21:55:06          496      0.00
21:55:06          497      0.00
21:55:06          498      0.00
21:55:06          499      0.00
21:55:06          500      0.00
21:55:06          501      0.00
21:55:06          502      0.00
21:55:06          503      0.00
21:55:06          504      0.00
21:55:06          505      0.00
21:55:06          506      0.00
21:55:06          507      0.00
21:55:06          508      0.00
21:55:06          509      0.00
21:55:06          510      0.00
21:55:06          511      0.00
21:55:06          512      0.00
21:55:06          513      0.00
21:55:06          514      0.00
21:55:06          515      0.00
21:55:06          516      0.00
21:55:06          517      0.00
21:55:06          518      0.00
21:55:06          519      0.00
21:55:06          520      0.00
21:55:06          521      0.00
21:55:06          522      0.00
21:55:06          523      0.00
21:55:06          524      0.00
21:55:06          525      0.00
21:55:06          526      0.00
21:55:06          527      0.00
21:55:06          528      0.00
21:55:06          529      0.00
21:55:06          530      0.00
21:55:06          531      0.00
21:55:06          532      0.00
21:55:06          533      0.00
21:55:06          534      0.00
21:55:06          535      0.00
21:55:06          536      0.00
21:55:06          537      0.00
21:55:06          538      0.00
21:55:06          539      0.00
21:55:06          540      0.00
21:55:06          541      0.00
21:55:06          542      0.00
21:55:06          543      0.00
21:55:06          544      0.00
21:55:06          545      0.00
21:55:06          546      0.00
21:55:06          547      0.00
21:55:06          548      0.00
21:55:06          549      0.00
21:55:06          550      0.00
21:55:06          551      0.00
21:55:06          552      0.00
21:55:06          553      0.00
21:55:06          554      0.00
21:55:06          555      0.00
21:55:06          556      0.00
21:55:06          557      0.00
21:55:06          558      0.00
21:55:06          559      0.00
21:55:06          560      0.00
21:55:06          561      0.00
21:55:06          562      0.00
21:55:06          563      0.00
21:55:06          564      0.00
21:55:06          565      0.00
21:55:06          566      0.00
21:55:06          567      0.00
21:55:06          568      0.00
21:55:06          569      0.00
21:55:06          570      0.00
21:55:06          571      0.00
21:55:06          572      0.00
21:55:06          573      0.00
21:55:06          574      0.00
21:55:06          575      0.00
21:55:06          576      0.00
21:55:06          577      0.00
21:55:06          578      0.00
21:55:06          579      0.00
21:55:06          580      0.00
21:55:06          581      0.00
21:55:06          582      0.00
21:55:06          583      0.00
21:55:06          584      0.00
21:55:06          585      0.00
21:55:06          586      0.00
21:55:06          587      0.00
21:55:06          588      0.00
21:55:06          589      0.00
21:55:06          590      0.00
21:55:06          591      0.00
21:55:06          592      0.00
21:55:06          593      0.00
21:55:06          594      0.00
21:55:06          595      0.00
21:55:06          596      0.00
21:55:06          597      0.00
21:55:06          598      0.00
21:55:06          599      0.00
21:55:06          600      0.00
21:55:06          601      0.00
21:55:06          602      0.00
21:55:06          603      0.00
21:55:06          604      0.00
21:55:06          605      0.00
21:55:06          606      0.00
21:55:06          607      0.00
21:55:06          608      0.00
21:55:06          609      0.00
21:55:06          610      0.00
21:55:06          611      0.00
21:55:06          612      0.00
21:55:06          613      0.00
21:55:06          614      0.00
21:55:06          615      0.00
21:55:06          616      0.00
21:55:06          617      0.00
21:55:06          618      0.00
21:55:06          619      0.00
21:55:06          620      0.00
21:55:06          621      0.00
21:55:06          622      0.00
21:55:06          623      0.00
21:55:06          624      0.00
21:55:06          625      0.00
21:55:06          626      0.00
21:55:06          627      0.00
21:55:06          628      0.00
21:55:06          629      0.00
21:55:06          630      0.00
21:55:06          631      0.00
21:55:06          632      0.00
21:55:06          633      0.00
21:55:06          634      0.00
21:55:06          635      0.00
21:55:06          636      0.00
21:55:06          637      0.00
21:55:06          638      0.00
21:55:06          639      0.00
21:55:06          640      0.00
21:55:06          641      0.00
21:55:06          642      0.00
21:55:06          643      0.00
21:55:06          644      0.00
21:55:06          645      0.00
21:55:06          646      0.00
21:55:06          647      0.00
21:55:06          648      0.00
21:55:06          649      0.00
21:55:06          650      0.00
21:55:06          651      0.00
21:55:06          652      0.00
21:55:06          653      0.00
21:55:06          654      0.00
21:55:06          655      0.00
21:55:06          656      0.00
21:55:06          657      0.00
21:55:06          658      0.00
21:55:06          659      0.00
21:55:06          660      0.00
21:55:06          661      0.00
21:55:06          662      0.00
21:55:06          663      0.00
21:55:06          664      0.00
21:55:06          665      0.00
21:55:06          666      0.00
21:55:06          667      0.00
21:55:06          668      0.00
21:55:06          669      0.00
21:55:06          670      0.00
21:55:06          671      0.00
21:55:06          672      0.00
21:55:06          673      0.00
21:55:06          674      0.00
21:55:06          675      0.00
21:55:06          676      0.00
21:55:06          677      0.00
21:55:06          678      0.00
21:55:06          679      0.00
21:55:06          680      0.00
21:55:06          681      0.00
21:55:06          682      0.00
21:55:06          683      0.00
21:55:06          684      0.00
21:55:06          685      0.00
21:55:06          686      0.00
21:55:06          687      0.00
21:55:06          688      0.00
21:55:06          689      0.00
21:55:06          690      0.00
21:55:06          691      0.00
21:55:06          692      0.00
21:55:06          693      0.00
21:55:06          694      0.00
21:55:06          695      0.00
21:55:06          696      0.00
21:55:06          697      0.00
21:55:06          698      0.00
21:55:06          699      0.00
21:55:06          700      0.00
21:55:06          701      0.00
21:55:06          702      0.00
21:55:06          703      0.00
21:55:06          704      0.00
21:55:06          705      0.00
21:55:06          706      0.00
21:55:06          707      0.00
21:55:06          708      0.00
21:55:06          709      0.00
21:55:06          710      0.00
21:55:06          711      0.00
21:55:06          712      0.00
21:55:06          713      0.00
21:55:06          714      0.00
21:55:06          715      0.00
21:55:06          716      0.00
21:55:06          717      0.00
21:55:06          718      0.00
21:55:06          719      0.00
21:55:06          720      0.00
21:55:06          721      0.00
21:55:06          722      0.00
21:55:06          723      0.00
21:55:06          724      0.00
21:55:06          725      0.00
21:55:06          726      0.00
21:55:06          727      0.00
21:55:06          728      0.00
21:55:06          729      0.00
21:55:06          730      0.00
21:55:06          731      0.00
21:55:06          732      0.00
21:55:06          733      0.00
21:55:06          734      0.00
21:55:06          735      0.00
21:55:06          736      0.00
21:55:06          737      0.00
21:55:06          738      0.00
21:55:06          739      0.00
21:55:06          740      0.00
21:55:06          741      0.00
21:55:06          742      0.00
21:55:06          743      0.00
21:55:06          744      0.00
21:55:06          745      0.00
21:55:06          746      0.00
21:55:06          747      0.00
21:55:06          748      0.00
21:55:06          749      0.00
21:55:06          750      0.00
21:55:06          751      0.00
21:55:06          752      0.00
21:55:06          753      0.00
21:55:06          754      0.00
21:55:06          755      0.00
21:55:06          756      0.00
21:55:06          757      0.00
21:55:06          758      0.00
21:55:06          759      0.00
21:55:06          760      0.00
21:55:06          761      0.00
21:55:06          762      0.00
21:55:06          763      0.00
21:55:06          764      0.00
21:55:06          765      0.00
21:55:06          766      0.00
21:55:06          767      0.00
21:55:06          768      0.00
21:55:06          769      0.00
21:55:06          770      0.00
21:55:06          771      0.00
21:55:06          772      0.00
21:55:06          773      0.00
21:55:06          774      0.00
21:55:06          775      0.00
21:55:06          776      0.00
21:55:06          777      0.00
21:55:06          778      0.00
21:55:06          779      0.00
21:55:06          780      0.00
21:55:06          781      0.00
21:55:06          782      0.00
21:55:06          783      0.00
21:55:06          784      0.00
21:55:06          785      0.00
21:55:06          786      0.00
21:55:06          787      0.00
21:55:06          788      0.00
21:55:06          789      0.00
21:55:06          790      0.00
21:55:06          791      0.00
21:55:06          792      0.00
21:55:06          793      0.00
21:55:06          794      0.00
21:55:06          795      0.00
21:55:06          796      0.00
21:55:06          797      0.00
21:55:06          798      0.00
21:55:06          799      0.00
21:55:06          800      0.00
21:55:06          801      0.00
21:55:06          802      0.00
21:55:06          803      0.00
21:55:06          804      0.00
21:55:06          805      0.00
21:55:06          806      0.00
21:55:06          807      0.00
21:55:06          808      0.00
21:55:06          809      0.00
21:55:06          810      0.00
21:55:06          811      0.00
21:55:06          812      0.00
21:55:06          813      0.00
21:55:06          814      0.00
21:55:06          815      0.00
21:55:06          816      0.00
21:55:06          817      0.00
21:55:06          818      0.00
21:55:06          819      0.00
21:55:06          820      0.00
21:55:06          821      0.00
21:55:06          822      0.00
21:55:06          823      0.00
21:55:06          824      0.00
21:55:06          825      0.00
21:55:06          826      0.00
21:55:06          827      0.00
21:55:06          828      0.00
21:55:06          829      0.00
21:55:06          830      0.00
21:55:06          831      0.00
21:55:06          832      0.00
21:55:06          833      0.00
21:55:06          834      0.00
21:55:06          835      0.00
21:55:06          836      0.00
21:55:06          837      0.00
21:55:06          838      0.00
21:55:06          839      0.00
21:55:06          840      0.00
21:55:06          841      0.00
21:55:06          842      0.00
21:55:06          843      0.00
21:55:06          844      0.00
21:55:06          845      0.00
21:55:06          846      0.00
21:55:06          847      0.00
21:55:06          848      0.00
21:55:06          849      0.00
21:55:06          850      0.00
21:55:06          851      0.00
21:55:06          852      0.00
21:55:06          853      0.00
21:55:06          854      0.00
21:55:06          855      0.00
21:55:06          856      0.00
21:55:06          857      0.00
21:55:06          858      0.00
21:55:06          859      0.00
21:55:06          860      0.00
21:55:06          861      0.00
21:55:06          862      0.00
21:55:06          863      0.00
21:55:06          864      0.00
21:55:06          865      0.00
21:55:06          866      0.00
21:55:06          867      0.00
21:55:06          868      0.00
21:55:06          869      0.00
21:55:06          870      0.00
21:55:06          871      0.00
21:55:06          872      0.00
21:55:06          873      0.00
21:55:06          874      0.00
21:55:06          875      0.00
21:55:06          876      0.00
21:55:06          877      0.00
21:55:06          878      0.00
21:55:06          879      0.00
21:55:06          880      0.00
21:55:06          881      0.00
21:55:06          882      0.00
21:55:06          883      0.00
21:55:06          884      0.00
21:55:06          885      0.00
21:55:06          886      0.00
21:55:06          887      0.00
21:55:06          888      0.00
21:55:06          889      0.00
21:55:06          890      0.00
21:55:06          891      0.00
21:55:06          892      0.00
21:55:06          893      0.00
21:55:06          894      0.00
21:55:06          895      0.00
21:55:06          896      0.00
21:55:06          897      0.00
21:55:06          898      0.00
21:55:06          899      0.00
21:55:06          900      0.00
21:55:06          901      0.00
21:55:06          902      0.00
21:55:06          903      0.00
21:55:06          904      0.00
21:55:06          905      0.00
21:55:06          906      0.00
21:55:06          907      0.00
21:55:06          908      0.00
21:55:06          909      0.00
21:55:06          910      0.00
21:55:06          911      0.00
21:55:06          912      0.00
21:55:06          913      0.00
21:55:06          914      0.00
21:55:06          915      0.00
21:55:06          916      0.00
21:55:06          917      0.00
21:55:06          918      0.00
21:55:06          919      0.00
21:55:06          920      0.00
21:55:06          921      0.00
21:55:06          922      0.00
21:55:06          923      0.00
21:55:06          924      0.00
21:55:06          925      0.00
21:55:06          926      0.00
21:55:06          927      0.00
21:55:06          928      0.00
21:55:06          929      0.00
21:55:06          930      0.00
21:55:06          931      0.00
21:55:06          932      0.00
21:55:06          933      0.00
21:55:06          934      0.00
21:55:06          935      0.00
21:55:06          936      0.00
21:55:06          937      0.00
21:55:06          938      0.00
21:55:06          939      0.00
21:55:06          940      0.00
21:55:06          941      0.00
21:55:06          942      0.00
21:55:06          943      0.00
21:55:06          944      0.00
21:55:06          945      0.00
21:55:06          946      0.00
21:55:06          947      0.00
21:55:06          948      0.00
21:55:06          949      0.00
21:55:06          950      0.00
21:55:06          951      0.00
21:55:06          952      0.00
21:55:06          953      0.00
21:55:06          954      0.00
21:55:06          955      0.00
21:55:06          956      0.00
21:55:06          957      0.00
21:55:06          958      0.00
21:55:06          959      0.00
21:55:06          960      0.00
21:55:06          961      0.00
21:55:06          962      0.00
21:55:06          963      0.00
21:55:06          964      0.00
21:55:06          965      0.00
21:55:06          966      0.00
21:55:06          967      0.00
21:55:06          968      0.00
21:55:06          969      0.00
21:55:06          970      0.00
21:55:06          971      0.00
21:55:06          972      0.00
21:55:06          973      0.00
21:55:06          974      0.00
21:55:06          975      0.00
21:55:06          976      0.00
21:55:06          977      0.00
21:55:06          978      0.00
21:55:06          979      0.00
21:55:06          980      0.00
21:55:06          981      0.00
21:55:06          982      0.00
21:55:06          983      0.00
21:55:06          984      0.00
21:55:06          985      0.00
21:55:06          986      0.00
21:55:06          987      0.00
21:55:06          988      0.00
21:55:06          989      0.00
21:55:06          990      0.00
21:55:06          991      0.00
21:55:06          992      0.00
21:55:06          993      0.00
21:55:06          994      0.00
21:55:06          995      0.00
21:55:06          996      0.00
21:55:06          997      0.00
21:55:06          998      0.00
21:55:06          999      0.00
21:55:06         1000      0.00
21:55:06         1001      0.00
21:55:06         1002      0.00
21:55:06         1003      0.00
21:55:06         1004      0.00
21:55:06         1005      0.00
21:55:06         1006      0.00
21:55:06         1007      0.00
21:55:06         1008      0.00
21:55:06         1009      0.00
21:55:06         1010      0.00
21:55:06         1011      0.00
21:55:06         1012      0.00
21:55:06         1013      0.00
21:55:06         1014      0.00
21:55:06         1015      0.00
21:55:06         1016      0.00
21:55:06         1017      0.00
21:55:06         1018      0.00
21:55:06         1019      0.00
21:55:06         1020      0.00
21:55:06         1021      0.00
21:55:06         1022      0.00
21:55:06         1023      0.00
21:55:06         1024      0.00
21:55:06         1025      0.00
21:55:06         1026      0.00
21:55:06         1027      0.00
21:55:06         1028      0.00
21:55:06         1029      0.00
21:55:06         1030      0.00
21:55:06         1031      0.00
21:55:06         1032      0.00
21:55:06         1033      0.00
21:55:06         1034      0.00
21:55:06         1035      0.00
21:55:06         1036      0.00
21:55:06         1037      0.00
21:55:06         1038      0.00
21:55:06         1039      0.00
21:55:06         1040      0.00
21:55:06         1041      0.00
21:55:06         1042      0.00
21:55:06         1043      0.00
21:55:06         1044      0.00
21:55:06         1045      0.00
21:55:06         1046      0.00
21:55:06         1047      0.00
21:55:06         1048      0.00
21:55:06         1049      0.00
21:55:06         1050      0.00
21:55:06         1051      0.00
21:55:06         1052      0.00
21:55:06         1053      0.00
21:55:06         1054      0.00
21:55:06         1055      0.00
21:55:06         1056      0.00
21:55:06         1057      0.00
21:55:06         1058      0.00
21:55:06         1059      0.00
21:55:06         1060      0.00
21:55:06         1061      0.00
21:55:06         1062      0.00
21:55:06         1063      0.00
21:55:06         1064      0.00
21:55:06         1065      0.00
21:55:06         1066      0.00
21:55:06         1067      0.00
21:55:06         1068      0.00
21:55:06         1069      0.00
21:55:06         1070      0.00
